,cliente1,cliente2,cliente3,cliente4,cliente5
1995-01-08,979.2977715238368,961.9569713828273,991.6382147368497,971.8069183599988,1037.8439495263772
1995-01-15,987.8349836878737,969.1707596544627,987.0572796718892,977.0465575711085,1028.9911688830698
1995-01-22,983.1615866457604,965.9860332260793,991.2191793612593,985.4528008249547,1033.6085719069065
1995-01-29,994.8371526476692,956.8125695105632,991.4586007925833,981.210924506958,1031.8952095561292
1995-02-05,988.1679917982193,961.2852996779687,993.1719384562905,967.236578641734,1037.2122635284406
1995-02-12,996.6330701710747,965.3778786533176,990.9459267752713,983.2283478270424,1044.9840392984672
1995-02-19,986.9820740982519,961.9084081177735,997.8788866743103,983.4144205202824,1040.5348452004505
1995-02-26,985.9797451251268,960.6866458250682,994.3656819760788,974.9460923051053,1035.0529075969002
1995-03-05,997.316554688394,961.1488187499516,987.0692582511953,982.4176694308142,1041.5415337763673
1995-03-12,993.0471664818176,964.7980538408654,997.3663762343074,981.2223651000168,1034.0430009072948
1995-03-19,996.8417919983164,949.4618783841884,1002.3936564527776,991.6419701587716,1036.9761125412547
1995-03-26,997.6095729498253,967.193894180866,1002.4956728827788,986.1203930499582,1041.6979150691864
1995-04-02,992.2964522634736,960.0460468621598,997.8197680342528,988.5841567141065,1039.180545089393
1995-04-09,994.4082878905847,963.6865436533617,1006.1509635308732,987.3085354228392,1030.6150847265083
1995-04-16,999.5595531728508,974.8307593537544,994.3385252023917,996.6836377168588,1035.109569969141
1995-04-23,1001.7195535254792,971.2561789979144,1002.4485623451668,985.6736569442115,1029.5880089490354
1995-04-30,998.2212291990396,963.4083526656124,999.7535141679864,994.7190596025397,1027.6095776527204
1995-05-07,1006.57467016093,960.6205682987078,996.8448365185144,997.7464903167777,1041.6738627708312
1995-05-14,1004.0041565646665,967.1571087857706,1003.1399838666072,995.0586396673295,1031.8830597553313
1995-05-21,998.6223116333784,968.9192990609977,1001.7851894173714,998.4758976373982,1031.7452909432698
1995-05-28,1005.5784139868332,962.2550264341928,1004.040083303134,1000.2016575238226,1034.6813727389253
1995-06-04,1009.9714705822372,962.2071295745303,1009.2954049431833,1001.2834394721832,1032.135145141663
1995-06-11,1006.4532753222287,963.7889569131073,1002.7356262457213,997.0884409660823,1041.9108389227806
1995-06-18,993.1421788845493,961.9967853076648,999.9408499756372,1003.5772069367656,1040.015124285204
1995-06-25,1017.608417694334,958.5909172465448,1001.882540167582,998.734893077285,1028.1358098688202
1995-07-02,999.52425128714,961.3973062317772,1013.0242481627748,996.7840310448712,1046.270460254729
1995-07-09,1007.3439524339743,966.1571459974499,1011.0262923242378,1005.626296698974,1035.5737635269936
1995-07-16,1003.7171748700875,970.7996030832539,1008.9173231463087,999.86124190726,1032.9646966235564
1995-07-23,1012.575608534447,966.0899623123096,1006.1721516690008,1005.0327854861313,1041.2311629728054
1995-07-30,1015.9076730453572,966.4645054499008,1012.1439859192882,997.5997473202392,1044.736038926066
1995-08-06,1008.7118342980627,969.5672601976272,1004.7655519938401,1012.5930945615712,1043.4345989871683
1995-08-13,1005.6253900706404,966.638099449238,1012.923045872634,1009.759863162193,1042.9968481509702
1995-08-20,1011.1217277592134,954.3190261675207,1002.4534243198996,998.473269702786,1037.698538889967
1995-08-27,1016.130714399176,971.1768137659828,1003.6806997085004,1011.5643096985024,1030.536588133009
1995-09-03,1020.4304304866499,965.3711547647168,1010.153072431544,1008.8627942790728,1031.9648579766804
1995-09-10,1011.4028520287346,970.1190047417086,1009.9159693042913,1005.415981741696,1045.2492155708464
1995-09-17,1011.347628363346,962.6229772275904,1006.2447711959892,1002.3519402715016,1038.2120373654222
1995-09-24,1014.6775861969896,974.979477397416,1013.9387514236439,1001.4144957380576,1036.1923245912164
1995-10-01,1012.5505176884384,965.1477089889944,1011.2794564062973,1006.1521444588576,1035.7472534881783
1995-10-08,1012.976071488622,972.8830416466794,1009.4578075389153,998.8617842613388,1039.9331178150012
1995-10-15,1014.8848990524016,970.2978710552852,1013.4098153670303,1011.9105914775037,1038.4188487629774
1995-10-22,1011.684371938684,962.0399529946094,1021.6167853630728,1010.1150943168243,1039.1476528959147
1995-10-29,1020.3604432281315,965.0104528593588,1001.7718421343103,1008.334386651241,1055.4801180662314
1995-11-05,1013.6444536713448,967.741881013102,1004.7378187976764,1001.2832281596292,1044.6965081613394
1995-11-12,1020.4508428133323,970.6643786760243,1014.986191911698,997.7725229164515,1045.6118140283388
1995-11-19,1008.79609071304,961.4708905475313,1015.8818609852827,1000.9813149280033,1039.9418185432685
1995-11-26,1007.7766215523023,973.8183853363794,1018.0246634163992,996.8722926520528,1041.0806207165697
1995-12-03,1017.3614132756516,973.2769997737004,1012.0213003157884,1010.8948295358567,1035.1787859441124
1995-12-10,1020.0191322909246,958.1323649584253,1003.1365490423124,1014.2272326970192,1043.7290470034147
1995-12-17,1012.2210631807527,960.3664062424084,1017.530602032032,1001.3014492846534,1045.8497334056542
1995-12-24,1000.3818204063608,967.5399357653245,1019.1549922638986,1008.2051025402787,1046.1923640360917
1995-12-31,1016.2559269921736,973.7846242372459,1013.7004805670165,1003.3890271224684,1036.1845221787246
1996-01-07,1009.0420440662216,969.9937528245712,1009.106131287584,1000.2189709363104,1044.8000081715386
1996-01-14,1019.0172033362004,975.91379129084,1005.7874094554824,1005.3033008553012,1038.8469398999916
1996-01-21,1015.33015704842,978.0244007884352,1022.198111701548,1004.8251296236194,1037.1789512645023
1996-01-28,1030.726079073282,966.5594536552576,1014.9528244491169,1001.6264536907063,1050.37597662235
1996-02-04,1018.6480567977196,967.5990646324201,1005.2871804194766,1010.4424879202144,1046.1272612145935
1996-02-11,1013.5546562220185,975.8646917974803,1004.4967616496916,1005.8182122480632,1035.8556204572355
1996-02-18,1011.8704655525372,976.5278488951344,1007.964141264354,1000.4479406565193,1046.8028226781034
1996-02-25,1017.3732113479318,972.9598609030252,1006.1869249651368,1004.3225326389604,1047.7768670907185
1996-03-03,1018.7089579924988,977.9108719312061,1019.6059209172487,1001.1350491068837,1047.2780771883681
1996-03-10,1015.9469858192757,968.5502145227204,1002.721079769964,1003.4525421602797,1049.637529502402
1996-03-17,1017.9126333747104,977.5743861243428,1013.1839391998683,1002.3256865991408,1047.5207104902465
1996-03-24,1024.2078034384058,976.8516719021547,1015.0944431796097,1002.9086184332739,1054.9320477676245
1996-03-31,1020.1028406649144,978.2627162125943,1005.3174151853584,995.0241851267148,1049.8715427835111
1996-04-07,1011.3516602141382,975.7352119209883,1003.0616482795897,997.73409507699,1047.7978618147538
1996-04-14,1011.5848358166078,976.0730231117417,1014.2959491906862,997.5340785849536,1055.6896635693652
1996-04-21,1007.8963364877626,974.6743966427704,1007.854552994677,1000.2655415522554,1054.539084570781
1996-04-28,1009.1395477966844,973.4669211329756,994.6596618131776,999.8157118971684,1049.2506472328296
1996-05-05,1024.713581930882,976.7236496062773,1002.6804067099617,998.9342322121486,1053.975040362117
1996-05-12,1015.8963659216037,988.321878915526,999.0052401818596,993.159342413928,1061.3385990192833
1996-05-19,1014.4608922510615,965.3420120949955,1001.325921011142,1002.7950551792247,1051.7049107491582
1996-05-26,1015.6466983146337,966.9578169596632,991.6345360938693,999.9048716056418,1048.20396498397
1996-06-02,1015.7580486592913,990.2271000684548,1005.7112420280683,988.9500314945442,1058.3131438718578
1996-06-09,1009.3590886250894,975.8300527929706,990.7606238790836,996.351425744197,1054.504872848776
1996-06-16,1010.9273487261353,980.0280416151984,999.8833688519887,994.2743796784728,1052.5992953576026
1996-06-23,1014.6328436893076,989.3261867619867,993.989618833928,1003.7695634063097,1045.3237089104198
1996-06-30,1015.4228768784308,980.7992877817827,1003.7505747553377,995.7129179569987,1056.4796910698337
1996-07-07,1016.739637176096,980.1878825567908,995.7901623750644,991.2642142639608,1066.290579947168
1996-07-14,1006.5247766228093,974.9987852064928,995.4262589376712,1003.2393750016226,1061.4476763140117
1996-07-21,1014.3980714681122,979.8180458201912,995.2029376217108,993.4947043093416,1056.0919666148534
1996-07-28,1009.424996381293,980.4825229736197,993.3669671307506,993.419478581833,1060.1521469634258
1996-08-04,1015.7752190999248,982.1081173890992,993.3992917787095,998.925699023112,1066.6544498415221
1996-08-11,1004.5878387429203,975.8281812096412,991.2147714907044,991.3833385952507,1042.1436132461104
1996-08-18,1017.0440150233743,984.4833573695528,994.1980355407244,991.2166662670908,1057.2562895736307
1996-08-25,1010.1957184868428,978.5389694532922,989.1822409666072,992.4653971692636,1057.2088813715404
1996-09-01,1010.5064966820528,982.0039477504581,985.7827627337688,998.7131117857393,1050.7323522227766
1996-09-08,1010.222884045466,976.4079162061245,991.0531901175065,984.6882813901905,1051.246540480739
1996-09-15,1012.2959949641215,978.0363569878715,996.8180579168352,993.8524272164792,1056.8762388163657
1996-09-22,1015.5807024428293,980.9627998229788,996.2332249085132,998.7306762078492,1061.1321952366297
1996-09-29,1009.9337873519555,982.1823231605196,1006.4273847310671,989.9472066954288,1061.9496003844654
1996-10-06,1007.4112063102026,988.4463528832913,1002.8056038822957,993.5490251844748,1067.35940693741
1996-10-13,1016.4775359593173,987.9842305253093,994.114013775086,990.832200692435,1052.6093551337804
1996-10-20,1015.7389985075024,981.8322677509316,992.9611056014766,997.8043825896724,1062.9259220544686
1996-10-27,1014.3193612431853,984.5269546405484,997.3045824759323,992.9386209932144,1053.0085406629898
1996-11-03,1021.4094985922334,976.6431160586684,988.181708455822,991.3218110224184,1055.8569219420822
1996-11-10,1017.9705008736397,982.1021022249048,993.2352548956146,989.8221120921692,1061.9484139460246
1996-11-17,1016.1079087568274,988.3961921640787,995.5001846662705,987.669323586927,1065.2976340530947
1996-11-24,1014.3233288023483,983.7616475887708,993.4833230451346,990.8765882593559,1056.9936243171553
1996-12-01,1014.370747780264,973.3322705594625,993.8527762158328,995.0194303076947,1064.3059009493506
1996-12-08,1006.5859762379416,986.8201700659703,998.76687022976,1000.347779355228,1064.4119361968696
1996-12-15,1011.3841186325244,989.5229715444777,989.8835169511992,986.9488051310268,1052.3537860663432
1996-12-22,1020.8768627186323,981.6655676610674,987.3727834229578,981.9769652054273,1056.7317419707492
1996-12-29,1015.2629141548288,976.6176420680206,1004.0244218360448,988.9073357237061,1063.548225317493
1997-01-05,1016.5387058387872,984.4098952177287,1007.9784225176824,991.6151264991804,1057.627576082709
1997-01-12,1019.4290446286805,984.2478492533224,1002.4276917507603,990.8412768422148,1058.9115445732527
1997-01-19,1020.7871189828577,987.2432986724057,996.1838316032968,1001.3976134862967,1058.9670848390629
1997-01-26,1017.3973836271028,973.6450917241033,1001.1622011727676,993.2183735811203,1056.9542256840587
1997-02-02,1026.8806251801739,986.5845510795481,997.0795131199956,992.8662315034593,1061.1053133871558
1997-02-09,1025.0279637843435,979.7433196267217,993.0209512572484,996.0037970477932,1062.4087460207595
1997-02-16,1026.0064068106876,998.3191748100453,993.7125606528597,996.031631886094,1056.5910750117878
1997-02-23,1024.2889143312684,990.3773767459816,999.300217307388,1011.9562505405827,1061.8296878649417
1997-03-02,1030.7027903170838,993.1751402224032,998.0652712719708,993.9237995948547,1053.2318156427375
1997-03-09,1023.693029690747,985.3854335700894,994.6840889353488,994.0418425066882,1066.8876259190756
1997-03-16,1022.807451139624,987.0008906161273,1005.8224275277432,1003.7831713038248,1059.0454870747647
1997-03-23,1027.2658534630714,970.8610491251455,994.848445274774,998.8231149230072,1062.0136874784982
1997-03-30,1025.4085004483045,981.9356582656303,992.038473692064,995.6543642099975,1053.2313974346603
1997-04-06,1029.62565347386,985.0050944871913,1005.833650525013,1003.45994313714,1071.8042865424588
1997-04-13,1032.7140661955514,982.9685530620455,1005.9470385612192,994.3115515104596,1055.9971298302823
1997-04-20,1033.145621020387,981.8649752696327,1014.8910697047568,995.8335093503548,1055.360898830045
1997-04-27,1034.70715041364,996.4995461070016,1004.2971277098213,1008.9215993896444,1057.094936579988
1997-05-04,1024.8692135080576,984.3000482290756,998.1545168653666,1003.4280648965207,1059.7756302675068
1997-05-11,1031.7631536209194,988.5069409430124,1008.5980701630637,1000.9723466354378,1064.8217226347244
1997-05-18,1033.5757560706118,989.6676855585437,1009.5021873088756,1006.1697469314432,1063.091764502723
1997-05-25,1038.1898826019308,978.1905879749116,1009.1191605942884,1003.3330648163452,1064.666310041161
1997-06-01,1035.0668833661712,989.487659634484,1012.2747563894568,1003.1250950007563,1062.7616523148674
1997-06-08,1031.6246979127732,978.5113987263722,1009.1515370484204,1011.0758143909801,1056.038260965293
1997-06-15,1039.623074610286,983.1651065305382,1010.5629120283664,1007.8900267781404,1062.0445698421117
1997-06-22,1033.8287673913762,985.9665960754328,1007.1923111402077,1013.417513973625,1072.6412585284206
1997-06-29,1043.7151420702485,984.0493912474676,1009.5078062193134,1008.8636133871154,1060.1558756326383
1997-07-06,1035.4970172044477,983.1148781214972,1022.4692283867348,1021.7490397842557,1066.1327738369916
1997-07-13,1030.1440459066077,992.2337515288713,1007.2016637755252,1014.6095826244824,1064.7246122247427
1997-07-20,1039.4572898276808,991.6158322786066,1015.9593871566153,1014.491123633804,1066.390641665533
1997-07-27,1042.2591856859524,987.8193706707902,1019.8344828936624,1016.8515775187856,1056.401327013336
1997-08-03,1054.9571275081614,983.7589540784503,1010.882480374666,1024.053631956635,1053.6269284636226
1997-08-10,1041.799541843395,988.794495328199,1017.8317874659998,1011.6978707153394,1060.9423818023397
1997-08-17,1038.0787994068291,986.7579159286876,1021.3855112473095,1021.4837062794417,1072.9747469454737
1997-08-24,1047.9802333186074,978.2008788639348,1022.7029819670222,1018.821631248372,1066.087836225975
1997-08-31,1052.5531539344934,977.1584987534517,1033.9145777567278,1020.285179689594,1054.1090363715466
1997-09-07,1050.929083472454,979.5284537353392,1028.2694880846586,1016.5481364879113,1061.481517118284
1997-09-14,1047.1938232542143,981.7083116705968,1015.6776121488773,1030.385628527474,1065.3372894692357
1997-09-21,1059.8652057050424,980.2399953105446,1027.2908439573546,1033.1893340164283,1056.06234217937
1997-09-28,1052.7781650857671,980.1933577195202,1017.754256092736,1032.3959817483887,1060.3000270984974
1997-10-05,1058.6645870299228,981.3711001745454,1019.6943963244687,1033.2994599358162,1057.1154872629886
1997-10-12,1053.059113522121,983.1564059613452,1029.5793170148643,1027.0163641873037,1072.116156815659
1997-10-19,1051.9562398656146,980.6547454567284,1022.4100776613394,1037.855908774408,1058.3110315057784
1997-10-26,1043.920364474381,983.9071150298332,1015.6659543590024,1032.0767711910023,1053.0650630584082
1997-11-02,1051.0117843940914,992.8840067467817,1020.4150340054596,1030.4927836266738,1069.0235686951353
1997-11-09,1047.2313337978985,976.8619083445523,1025.0184382058133,1035.0015533264302,1067.3663992838497
1997-11-16,1059.0819638326748,990.0777816158977,1028.7746474005046,1034.59710101169,1071.0912556798428
1997-11-23,1050.2278957761189,978.9671208669397,1027.4064388950335,1026.5145456389619,1067.53089140182
1997-11-30,1060.6351696159702,984.5447629711774,1030.8942236314938,1030.5775888996134,1067.6723101028542
1997-12-07,1054.397672877943,986.9617892609473,1030.9724405940449,1034.5679687660652,1061.1616487677395
1997-12-14,1057.556134191395,985.3785613996566,1028.3693150198474,1032.161421543788,1069.3366279326144
1997-12-21,1057.2247638196743,983.6130358374028,1042.6372250471277,1041.4698996589054,1063.903530628743
1997-12-28,1074.7163411501856,986.4987656935326,1032.2554081303017,1036.4425296748939,1056.1646018583529
1998-01-04,1060.8065990058954,986.2482606615953,1028.5901024584152,1043.0124397784557,1061.5608711827372
1998-01-11,1059.3563027705852,988.780311272068,1038.005784603761,1041.8527009693423,1063.0868841700162
1998-01-18,1065.0275849685956,992.6530501930052,1029.557553736777,1042.0548945731987,1062.0902094341125
1998-01-25,1065.5693816373803,983.8180299167012,1037.410836296436,1043.8664723672819,1060.1628926453536
1998-02-01,1066.8152419639523,986.6048143177256,1034.1250997980694,1037.3978599888294,1059.0011116541016
1998-02-08,1069.4054697325637,982.614596884978,1032.2576460281646,1036.802368725901,1065.8840153618469
1998-02-15,1056.6436195220926,988.7483583831005,1036.6716062907296,1044.5070167632298,1067.4403713638935
1998-02-22,1075.1751031690565,994.5744146692008,1033.7836782613665,1051.899945529389,1058.7073723408496
1998-03-01,1068.7071358285714,998.1213788115808,1040.4043131027088,1048.6106961308096,1063.453625887133
1998-03-08,1066.1180257453964,985.0849184403212,1037.2457338887577,1049.232598372793,1056.9311720658818
1998-03-15,1057.369422555515,982.5827280978186,1031.2834684787338,1049.748155013626,1071.3447189177148
1998-03-22,1085.6670070249525,988.6358879942377,1045.3519560950904,1041.863775623568,1062.505686798865
1998-03-29,1068.8738776729697,988.8711909822612,1044.8241107658264,1045.2797923090698,1058.9530743227224
1998-04-05,1082.3589368515732,993.3084026217135,1027.0561642920347,1053.4856948241877,1061.155745938052
1998-04-12,1070.80502971514,983.4952255658592,1041.1675633541943,1058.574810918247,1064.1295320742402
1998-04-19,1065.2827786515313,980.6494149822637,1047.2840365406767,1047.7594473681834,1069.0611568389716
1998-04-26,1067.3475555415678,983.2132235933093,1044.0701457538528,1057.5253795610324,1070.234068781843
1998-05-03,1077.0209643233936,983.408220819778,1039.2507728593998,1053.7799152386146,1067.3141455287766
